id_cnpj,cd_cnae_prin,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2,qtd_boletos,valor_total,valor_recebido,atraso_medio,taxa_atraso,taxa_inadimplencia,perda_total,prazo_medio_pagamento,sem_historico,atraso_log_inv,media_atraso_inv,share_inad_inv,score_risco,score_tipo,classificacao_risco
9053a0ca335481de72de6cb636f2c626af59b1e81968249ef6b9fa40aff44099,4742300.0,SC,0.9739101010082556,0.6135662464696747,951.0,0.5912328767123288,0.9473684210526314,0.0,0.9968879668049792,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4087671232876712,1.0,0.5960748335293475,Parcial (sem boletos),Médio Risco
c6effd153056c3ca5cfa69c621aa161d91b5cc54eac9d42367f3b8db5c57abc3,4781400.0,MG,0.7128847610732483,0.8452675503047962,914.0,0.47068493150684937,0.9473684210526314,0.0852,0.9771784232365145,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5293150684931507,0.9148000000000001,0.5960158315186297,Parcial (sem boletos),Médio Risco
dc00c3b8c49760e564212a935d51cd6e1e78d480ae4fc57c870793851aa5b095,8630503.0,RR,0.7344015053735244,0.8452675503047962,845.0,0.30684931506849317,0.9157894736842105,0.0,0.9761410788381742,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6931506849315068,1.0,0.5960101027734565,Parcial (sem boletos),Médio Risco
20e059b524a7eaad1e55e29373a8856be776d1ef298ff2dac9a6cb3a40e90593,4689399.0,SP,0.9357945849647271,0.6727496882898165,958.0,0.4904870624048706,0.9052631578947368,0.00237,0.9885892116182572,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5095129375951294,0.99763,0.595939622899389,Parcial (sem boletos),Médio Risco
ae8c6cab044367bc8148924a4abe016d083e229a78ed81b6baf283a99393628d,4755501.0,GO,0.8378621114574483,0.8452675503047962,823.0,0.0547945205479452,0.9368421052631577,0.0,0.7396265560165974,0.9978880675818372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9452054794520548,1.0,0.5959301381746619,Parcial (sem boletos),Médio Risco
3851a7b864e0286fecd66db3e7ea1c681c6aa8b058562eee245681655989506a,4511101.0,ES,0.9453218642736803,0.6382135874285968,952.0,0.6635777598710717,0.9473684210526314,0.0,0.9927385892116182,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.3364222401289283,1.0,0.5958745256160336,Parcial (sem boletos),Médio Risco
2a403089cb712c5e6edea9b70cb440257d9cccb57463746df9af9617e68d3d87,4649408.0,MG,0.8185739216158787,0.8452675503047962,378.0,0.3208523592085236,0.8421052631578947,0.04587,0.9024896265560166,0.9957761351636748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.6791476407914764,0.95413,0.5958236104972483,Parcial (sem boletos),Médio Risco
3790f9c5c35b70493b6975cb75c15913711e7a3d9c714b458d725ddbcf71a966,1412601.0,PE,0.9747292171219295,0.8452675503047962,666.0,0.5106849315068493,0.8105263157894735,0.0,0.6307053941908713,0.9926082365364307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.48931506849315065,1.0,0.5957407180104239,Parcial (sem boletos),Médio Risco
856164ea964f335f960534523d4974e16793acfed5bb3aff381cfb2ed464b8b3,4781400.0,MS,0.7581350503259356,0.8452675503047962,907.0,0.1726027397260274,0.9368421052631577,0.81125,0.8941908713692945,0.996832101372756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.8273972602739725,0.18874999999999997,0.5956734233118697,Parcial (sem boletos),Médio Risco
d3f5bbb087b5ac9d0f223c6b04af0d45ddf3cbbd8b60b95499a2f9017853d5cf,4744099.0,SC,0.9125450177714209,0.7115294747008982,868.0,0.648784798939461,0.9368421052631577,0.09076,0.8941908713692945,0.9957761351636748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.35121520106053905,0.90924,0.5955035556321682,Parcial (sem boletos),Médio Risco
01ae8ec89f423c810a0c33c8ad9cd3d099407aa905f4ac0eb90f8b8606b30274,4781400.0,ES,0.9008866829016193,0.8452675503047962,759.0,0.4881038211968277,0.9263157894736842,0.02171,0.6192946058091287,0.8004223864836325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5118961788031723,0.97829,0.5954934486851446,Parcial (sem boletos),Médio Risco
65717eee57d810ebddef2000031032bf23c1a73b12eb78efb71a909b1e11eece,1931400.0,SP,0.7310083073945008,0.8452675503047962,928.0,0.5254142204827137,0.9052631578947368,0.02984,0.9865145228215767,0.9947201689545934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4745857795172863,0.97016,0.5954615806895244,Parcial (sem boletos),Médio Risco
8b77dec5b993c39cabeeeac9e47f58b5a33814e58e46b6161f2741fad9c352e0,1412601.0,SP,1.0,0.5785625077406293,918.0,0.5270547945205479,0.9684210526315788,0.0,0.9865145228215767,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.47294520547945207,1.0,0.5954553933305704,Parcial (sem boletos),Médio Risco
bdd54fd0f5f2e69b72e57d186428384ab6ff577554d26eff2a8cdab980e6dd52,2543800.0,SP,0.4275250685240689,0.0,369.0,0.370935080405003,0.6105263157894736,0.34819,0.1566390041493776,0.986272439281943,1.0,9968.53,9968.53,0.0,0.0,0.0,0.0,28.0,0,1.0,0.629064919594997,0.65181,0.5954443937157399,Completo (com boletos),Médio Risco
1eb54131e9be485a23ed07d6667917b3af068af42e26acce42a48cf4344938f2,5611201.0,GO,0.980461637171282,0.8452675503047962,835.0,0.0,0.6526315789473685,0.0,0.8236514522821576,0.9936642027455121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.5954196585864512,Parcial (sem boletos),Médio Risco
02c0b9128f8c0d0c480c328b92efa7585f0fe997cb0bfcc24874a9c2925fccde,4781400.0,SP,0.9643850419422679,0.5948009834501617,938.0,0.547945205479452,0.9894736842105263,0.0,0.9906639004149377,0.996832101372756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.452054794520548,1.0,0.5953965625431039,Parcial (sem boletos),Médio Risco
681b7bb41b1d5d7a42807090bd87b417a19813e8b5f6e2a825ca46d981e0a351,4771701.0,PR,0.7704965343483632,0.8452675503047962,841.0,0.5830781627719581,0.9473684210526314,0.0,0.8495850622406639,0.9904963041182683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4169218372280419,1.0,0.5953664162602346,Parcial (sem boletos),Médio Risco
b6c76a8f8eabf886c5cb70522aa8af6fb00a7bd1c39f846bb4c80395753b7ed8,1412601.0,SP,0.7588335741744934,0.8038922455681217,899.0,0.5118904109589041,0.9368421052631577,0.04755,0.9823651452282157,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4881095890410959,0.95245,0.5953074428633189,Parcial (sem boletos),Médio Risco
dad7ff71077db2f1764f2595229e65b9d7579ac98ec20c0e49cb851628485ed6,4649408.0,RN,0.7051326834463052,0.9194761694913975,790.0,0.24178082191780823,0.8210526315789473,0.0,0.9740663900414938,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.7582191780821917,1.0,0.5952869322122629,Parcial (sem boletos),Médio Risco
58e289b3ff0b1a821fa81b8b1d0ce133543b8d061ac96db1ba4f369ec3e44de1,4744005.0,SC,0.9802636530966649,0.6208685886289229,951.0,0.5660958904109589,0.9157894736842105,0.0,0.9937759336099584,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.43390410958904113,1.0,0.5952625853546103,Parcial (sem boletos),Médio Risco
fc8f764a109880de2f1264fa2498a233dc8dfdca6014f09eadec6c9c95b9eacb,4541202.0,SP,0.7528087636578487,0.8452675503047962,804.0,0.35090587715422,0.8631578947368421,0.03855,0.9948132780082987,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.64909412284578,0.96145,0.5952389448234262,Parcial (sem boletos),Médio Risco
1f4f40c035fc0f88de14c6b7026ac2a841fe34cb9bca91e4e0b170f497a135da,4639701.0,SP,0.7806412076709415,0.7938708350567005,942.0,0.5502935420743641,0.9157894736842105,0.01641,0.9885892116182572,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4497064579256359,0.98359,0.5952227008677479,Parcial (sem boletos),Médio Risco
652b9a370590467ef0ee5fbeaf3f7fb9893a35918762f1894058c7899d907af0,4771701.0,RO,0.7104210649213862,0.8452675503047962,945.0,0.5844748858447488,0.9473684210526314,0.0,0.966804979253112,0.9989440337909187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.4155251141552512,1.0,0.5952125376135555,Parcial (sem boletos),Médio Risco
4a693f4e6029249201e55b6cad923aebf236bf08afa1096d9863c3dd4b3ed68f,5611203.0,GO,0.7410411206355545,0.8452675503047962,867.0,0.47616438356164387,0.8842105263157893,0.2535,0.9896265560165974,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5238356164383562,0.7464999999999999,0.5952047236120473,Parcial (sem boletos),Médio Risco
feb9a18651f0e7098f3e5483377e9a369d2077b78e62bb01bbca27f0a38ca6a8,4781400.0,MG,0.8420877410487684,0.8452675503047962,797.0,0.6031963470319633,0.8105263157894735,0.06569,0.8848547717842323,0.9978880675818372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.39680365296803666,0.93431,0.5951562053463935,Parcial (sem boletos),Médio Risco
